brand,model,year,engine_cc,automatic,fuel,brand_country
Renault,FLUENCE,2015,1997,1,בנזין,צרפת
Renault,FLUENCE,2014,1997,1,בנזין,צרפת
Renault,FLUENCE,2014,1461,0,דיזל,צרפת
Renault,MEGANE II,2004,1461,0,דיזל,צרפת
Renault,MEGANE II,2004,1998,1,בנזין,צרפת
Renault,FLUENCE,2014,1461,0,דיזל,צרפת
Renault,FLUENCE,2014,1461,1,דיזל,צרפת
Renault,FLUENCE,2014,1461,1,דיזל,צרפת
Renault,FLUENCE,2015,1461,1,דיזל,צרפת
Renault,FLUENCE,2014,1598,1,בנזין,צרפת
Renault,FLUENCE,2015,1598,1,בנזין,צרפת
Renault,CLIO,2014,898,0,בנזין,צרפת
Renault,CLIO,2015,898,0,בנזין,צרפת
Renault,CLIO,2014,1149,0,בנזין,צרפת
Renault,CLIO,2015,1149,0,בנזין,צרפת
Renault,CLIO,2014,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2014,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,MEGANE II,2004,1598,0,בנזין,צרפת
Renault,MEGANE II,2005,1461,1,דיזל,צרפת
Renault,MEGANE II,2006,1461,1,דיזל,צרפת
Renault,CLIO,2014,898,0,בנזין,צרפת
Renault,CLIO,2015,898,0,בנזין,צרפת
Renault,FLUENCE,2014,1461,0,דיזל,צרפת
Renault,FLUENCE,2015,1461,0,דיזל,צרפת
Renault,CLIO,2014,1149,0,בנזין,צרפת
Renault,FLUENCE,2014,1997,1,בנזין,צרפת
Renault,FLUENCE,2015,1997,1,בנזין,צרפת
Renault,FLUENCE,2014,1461,1,דיזל,צרפת
Renault,FLUENCE,2015,1461,1,דיזל,צרפת
Renault,FLUENCE,2016,1461,1,דיזל,צרפת
Renault,FLUENCE,2014,1461,0,דיזל,צרפת
Renault,FLUENCE,2015,1461,0,דיזל,צרפת
Renault,CLIO,2014,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,FLUENCE,2013,0,1,חשמל,צרפת
Renault,FLUENCE,2014,0,1,חשמל,צרפת
Renault,MEGANE II,2007,1461,0,דיזל,צרפת
Renault,MEGANE II,2004,1598,1,בנזין,צרפת
Renault,MEGANE II,2005,1598,1,בנזין,צרפת
Renault,MEGANE II,2006,1598,1,בנזין,צרפת
Renault,MEGANE II,2007,1461,0,דיזל,צרפת
Renault,FLUENCE,2013,0,1,חשמל,צרפת
Renault,FLUENCE,2014,0,1,חשמל,צרפת
Renault,MEGANE,2014,1997,1,בנזין,צרפת
Renault,CLIO,2014,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2014,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,FLUENCE,2014,1461,0,דיזל,צרפת
Renault,CLIO,2014,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2014,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,MEGANE II,2007,1461,0,דיזל,צרפת
Renault,MEGANE II,2004,1598,1,בנזין,צרפת
Renault,MEGANE II,2005,1598,1,בנזין,צרפת
Renault,MEGANE II,2006,1598,1,בנזין,צרפת
Renault,MRGANE,2014,1461,1,דיזל,צרפת
Renault,MRGANE,2015,1461,1,דיזל,צרפת
Renault,MEGANE,2014,1461,1,דיזל,צרפת
Renault,MEGANE,2015,1461,1,דיזל,צרפת
Renault,MEGANE,2014,1598,1,בנזין,צרפת
Renault,MEGANE,2015,1598,1,בנזין,צרפת
Renault,CLIO,2014,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,FLUENCE,2014,1598,1,בנזין,צרפת
Renault,FLUENCE,2015,1598,1,בנזין,צרפת
Renault,FLUENCE,2014,1598,1,בנזין,צרפת
Renault,FLUENCE,2015,1598,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,MEGANE II,2007,1461,0,דיזל,צרפת
Renault,MEGANE II,2008,1461,0,דיזל,צרפת
Renault,MEGANE II,2009,1461,0,דיזל,צרפת
Renault,MEGANE II,2005,1598,1,בנזין,צרפת
Renault,MEGANE II,2006,1598,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2015,1149,0,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2015,898,0,בנזין,צרפת
Renault,MEGANE II,2006,1598,1,בנזין,צרפת
Renault,MEGANE II,2007,1598,1,בנזין,צרפת
Renault,CLIO,2015,898,0,בנזין,צרפת
Renault,FLUENCE,2015,1461,0,דיזל,צרפת
Renault,FLUENCE,2016,1461,0,דיזל,צרפת
Renault,FLUENCE,2015,1997,1,בנזין,צרפת
Renault,FLUENCE,2015,1461,1,דיזל,צרפת
Renault,FLUENCE,2016,1461,1,דיזל,צרפת
Renault,CLIO III,2011,1149,0,בנזין,צרפת
Renault,CLIO III,2012,1149,0,בנזין,צרפת
Renault,CLIO III,2013,1149,0,בנזין,צרפת
Renault,MEGANE II,2006,1998,1,בנזין,צרפת
Renault,FLUENCE,2015,1461,1,דיזל,צרפת
Renault,FLUENCE,2015,1461,1,דיזל,צרפת
Renault,FLUENCE,2015,1461,1,דיזל,צרפת
Renault,FLUENCE,2015,1461,1,דיזל,צרפת
Renault,FLUENCE,2015,1461,1,דיזל,צרפת
Renault,FLUENCE,2015,1598,1,בנזין,צרפת
Renault,FLUENCE,2015,1598,1,בנזין,צרפת
Renault,FLUENCE,2016,1598,1,בנזין,צרפת
Renault,CLIO III,2011,1149,0,בנזין,צרפת
Renault,CLIO III,2012,1149,0,בנזין,צרפת
Renault,MEGANE II,2006,1598,1,בנזין,צרפת
Renault,CLIO,2015,1149,0,בנזין,צרפת
Renault,CLIO,2015,1149,0,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2016,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,FLUENCE,2011,1461,0,דיזל,צרפת
Renault,FLUENCE,2012,1461,0,דיזל,צרפת
Renault,FLUENCE,2013,1461,0,דיזל,צרפת
Renault,MEGANE II,2006,1598,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2015,898,0,בנזין,צרפת
Renault,CLIO,2015,898,0,בנזין,צרפת
Renault,CLIO,2015,898,0,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,FLUENCE,2011,1461,0,דיזל,צרפת
Renault,FLUENCE,2012,1461,0,דיזל,צרפת
Renault,MEGANE II,2006,1598,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,FLUENCE,2015,1461,0,דיזל,צרפת
Renault,FLUENCE,2016,1461,0,דיזל,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2016,1197,1,בנזין,צרפת
Renault,FLUENCE,2015,1997,1,בנזין,צרפת
Renault,FLUENCE,2016,1997,1,בנזין,צרפת
Renault,FLUENCE,2015,1997,1,בנזין,צרפת
Renault,FLUENCE,2015,1461,1,דיזל,צרפת
Renault,FLUENCE,2016,1461,1,דיזל,צרפת
Renault,FLUENCE,2015,1461,1,דיזל,צרפת
Renault,MEGANE II,2007,1598,1,בנזין,צרפת
Renault,MEGANE II,2007,1598,1,בנזין,צרפת
Renault,MEGANE II,2008,1598,1,בנזין,צרפת
Renault,MEGANE II,2009,1598,1,בנזין,צרפת
Renault,MEGANE II,2010,1598,1,בנזין,צרפת
Renault,FLUENCE,2015,1461,0,דיזל,צרפת
Renault,FLUENCE,2016,1461,0,דיזל,צרפת
Renault,FLUENCE,2015,1461,0,דיזל,צרפת
Renault,FLUENCE,2015,1461,1,דיזל,צרפת
Renault,FLUENCE,2016,1461,1,דיזל,צרפת
Renault,FLUENCE,2015,1461,1,דיזל,צרפת
Renault,FLUENCE,2016,1461,1,דיזל,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,FLUENCE,2015,1997,1,בנזין,צרפת
Renault,FLUENCE,2016,1997,1,בנזין,צרפת
Renault,FLUENCE,2015,1997,1,בנזין,צרפת
Renault,FLUENCE,2016,1997,1,בנזין,צרפת
Renault,FLUENCE,2015,1598,1,בנזין,צרפת
Renault,FLUENCE,2016,1598,1,בנזין,צרפת
Renault,CLIO 3,2006,1598,1,בנזין,צרפת
Renault,FLUENCE,2015,1598,1,בנזין,צרפת
Renault,CLIO,2015,898,0,בנזין,צרפת
Renault,FLUENCE,2015,1461,1,דיזל,צרפת
Renault,FLUENCE,2016,1461,1,דיזל,צרפת
Renault,FLUENCE,2015,1461,1,דיזל,צרפת
Renault,CLIO,2015,898,0,בנזין,צרפת
Renault,CLIO,2016,898,0,בנזין,צרפת
Renault,CLIO,2015,898,0,בנזין,צרפת
Renault,CLIO,2016,898,0,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2016,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2016,1197,1,בנזין,צרפת
Renault,CLIO,2017,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2016,1197,1,בנזין,צרפת
Renault,CLIO,2017,1197,1,בנזין,צרפת
Renault,MEGANE II,2006,1870,1,דיזל,צרפת
Renault,CLIO,2015,898,0,בנזין,צרפת
Renault,CLIO,2016,898,0,בנזין,צרפת
Renault,CLIO,2017,898,0,בנזין,צרפת
Renault,CLIO,2015,898,0,בנזין,צרפת
Renault,CLIO,2016,898,0,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2016,1197,1,בנזין,צרפת
Renault,CLIO,2015,898,0,בנזין,צרפת
Renault,CLIO,2015,898,0,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2016,1197,1,בנזין,צרפת
Renault,CLIO,2017,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2016,1197,1,בנזין,צרפת
Renault,CLIO,2017,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2016,1197,1,בנזין,צרפת
Renault,MEGANE II,2007,1998,1,בנזין,צרפת
Renault,MEGANE II,2007,1998,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2016,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,CLIO,2015,1197,1,בנזין,צרפת
Renault,FLUENCE,2015,1598,1,בנזין,צרפת
Renault,FLUENCE,2016,1598,1,בנזין,צרפת
Renault,FLUENCE,2015,1461,0,דיזל,צרפת
Renault,FLUENCE,2016,1461,0,דיזל,צרפת
Renault,FLUENCE,2017,1461,0,דיזל,צרפת
Renault,FLUENCE,2015,1461,0,דיזל,צרפת
Renault,FLUENCE,2016,1461,0,דיזל,צרפת
Renault,FLUENCE,2017,1461,0,דיזל,צרפת
Renault,FLUENCE,2015,1598,1,בנזין,צרפת
Renault,FLUENCE,2016,1598,1,בנזין,צרפת
Renault,FLUENCE,2015,1598,1,בנזין,צרפת
Renault,MEGANE II,2007,1598,1,בנזין,צרפת
Renault,MEGANE II,2007,1598,1,בנזין,צרפת
Renault,MEGANE II,2008,1598,1,בנזין,צרפת
Renault,MEGANE II,2009,1598,1,בנזין,צרפת
Renault,FLUENCE,2016,1598,1,בנזין,צרפת
Renault,FLUENCE,2016,1598,1,בנזין,צרפת
Renault,FLUENCE,2016,1461,1,דיזל,צרפת
Renault,FLUENCE,2017,1461,1,דיזל,צרפת
Renault,FLUENCE,2016,1461,1,דיזל,צרפת
Renault,FLUENCE,2017,1461,1,דיזל,צרפת
Renault,FLUENCE,2018,1461,1,דיזל,צרפת
Renault,FLUENCE,2016,1461,1,דיזל,צרפת
Renault,FLUENCE,2017,1461,1,דיזל,צרפת
Renault,FLUENCE,2016,1461,1,דיזל,צרפת
Renault,FLUENCE,2017,1461,1,דיזל,צרפת
Renault,FLUENCE,2016,1461,1,דיזל,צרפת
Renault,FLUENCE,2017,1461,1,דיזל,צרפת
Renault,MEGANE II,2007,1598,0,בנזין,צרפת
Renault,MEGANE II,2007,1598,0,בנזין,צרפת
Renault,CLIO,2016,1197,1,בנזין,צרפת
Renault,CLIO,2016,1618,1,בנזין,צרפת
Renault,CLIO,2016,1197,1,בנזין,צרפת
Renault,CLIO,2017,1197,1,בנזין,צרפת
Renault,CLIO,2016,1197,1,בנזין,צרפת
Renault,CLIO,2017,1197,1,בנזין,צרפת
Renault,CLIO,2016,898,0,בנזין,צרפת
Renault,CLIO,2017,898,0,בנזין,צרפת
Renault,CLIO,2016,1197,1,בנזין,צרפת
Renault,CLIO,2017,1197,1,בנזין,צרפת
Renault,CLIO,2018,1197,1,בנזין,צרפת
Renault,CLIO,2016,1197,1,בנזין,צרפת
Renault,CLIO,2017,1197,1,בנזין,צרפת
Renault,CLIO,2018,1197,1,בנזין,צרפת
Renault,CLIO,2016,1197,1,בנזין,צרפת
Renault,CLIO,2017,1197,1,בנזין,צרפת
Renault,FLUENCE,2012,1461,0,דיזל,צרפת
Renault,FLUENCE,2013,1461,0,דיזל,צרפת
Renault,FLUENCE,2014,1461,0,דיזל,צרפת
Renault,MEGANE II,2007,2000,1,בנזין,צרפת
Renault,MEGANE II,2007,2000,1,בנזין,צרפת
Renault,CLIO,2016,898,0,בנזין,צרפת
Renault,CLIO,2017,898,0,בנזין,צרפת
Renault,CLIO,2018,898,0,בנזין,צרפת
Renault,CLIO,2017,1461,1,דיזל,צרפת
Renault,CLIO,2018,1461,1,דיזל,צרפת
Renault,GRAND COUPE,2017,1461,1,דיזל,צרפת
Renault,GRAND COUPE,2017,1197,1,בנזין,צרפת
Renault,GRAND COUPE,2017,1197,1,בנזין,צרפת
Renault,GRAND COUPE,2017,1461,1,דיזל,צרפת
Renault,GRAND COUPE,2018,1461,1,דיזל,צרפת
Renault,GRAND COUPE,2017,1197,1,בנזין,צרפת
Renault,GRAND COUPE,2018,1197,1,בנזין,צרפת
Renault,GRAND COUPE,2019,1197,1,בנזין,צרפת
Renault,GRAND COUPE,2017,1197,1,בנזין,צרפת
Renault,GRAND COUPE,2018,1197,1,בנזין,צרפת
Renault,CLIO 3,2007,1598,1,בנזין,צרפת
Renault,CLIO 3,2007,1598,1,בנזין,צרפת
Renault,GRAND COUPE,2017,1461,1,דיזל,צרפת
Renault,GRAND COUPE,2018,1461,1,דיזל,צרפת
Renault,GRAND COUPE,2019,1461,1,דיזל,צרפת
Renault,GRAND COUPE,2017,1461,1,דיזל,צרפת
Renault,GRAND COUPE,2018,1461,1,דיזל,צרפת
Renault,GRAND COUPE,2017,1461,1,דיזל,צרפת
Renault,GRAND COUPE,2018,1461,1,דיזל,צרפת
Renault,CLIO,2017,1197,1,בנזין,צרפת
Renault,CLIO,2017,1461,1,דיזל,צרפת
Renault,CLIO,2017,1461,1,דיזל,צרפת
Renault,GRAND COUPE,2017,1197,1,בנזין,צרפת
Renault,CLIO,2017,1461,1,דיזל,צרפת
Renault,CLIO 3,2007,1598,1,בנזין,צרפת
Renault,CLIO 3,2007,1598,1,בנזין,צרפת
Renault,CLIO,2017,1461,1,דיזל,צרפת
Renault,CLIO,2017,1461,1,דיזל,צרפת
Renault,CLIO,2017,1461,1,דיזל,צרפת
Renault,CLIO,2018,1461,1,דיזל,צרפת
Renault,CLIO,2019,1461,1,דיזל,צרפת
Renault,CLIO,2017,1197,1,בנזין,צרפת
Renault,CLIO,2018,1197,1,בנזין,צרפת
Renault,CLIO,2019,1197,1,בנזין,צרפת
Renault,CLIO,2017,1197,1,בנזין,צרפת
Renault,CLIO,2018,1197,1,בנזין,צרפת
Renault,CLIO,2019,1197,1,בנזין,צרפת
Renault,CLIO,2017,1197,1,בנזין,צרפת
Renault,CLIO,2018,1197,1,בנזין,צרפת
Renault,CLIO,2019,1197,1,בנזין,צרפת
Renault,CLIO,2017,898,0,בנזין,צרפת
Renault,CLIO,2018,898,0,בנזין,צרפת
Renault,CLIO,2019,898,0,בנזין,צרפת
Renault,GRAND COUPE,2018,1461,1,דיזל,צרפת
Renault,CLIO 3,2007,1598,1,בנזין,צרפת
Renault,CLIO 3,2007,1598,1,בנזין,צרפת
Renault,CLIO 3,2008,1598,1,בנזין,צרפת
Renault,CLIO 3,2009,1598,1,בנזין,צרפת
Renault,GRAND COUPE,2018,1197,1,בנזין,צרפת
Renault,GRAND COUPE,2018,1461,1,דיזל,צרפת
Renault,GRAND COUPE,2018,1461,1,דיזל,צרפת
Renault,GRAND COUPE,2019,1461,1,דיזל,צרפת
Renault,MEGANE,2018,1332,1,בנזין,צרפת
Renault,MEGANE,2019,1332,1,בנזין,צרפת
Renault,MEGANE,2018,1332,1,בנזין,צרפת
Renault,MEGANE,2019,1332,1,בנזין,צרפת
Renault,MEGANE,2020,1332,1,בנזין,צרפת
Renault,CLIO,2018,1197,1,בנזין,צרפת
Renault,MEGANE,2019,1461,1,דיזל,צרפת
Renault,MEGANE,2020,1461,1,דיזל,צרפת
Renault,MEGANE,2021,1461,1,דיזל,צרפת
Renault,MEGANE,2019,1461,1,דיזל,צרפת
Renault,MEGANE,2020,1461,1,דיזל,צרפת
Renault,MEGANE,2021,1461,1,דיזל,צרפת
Renault,MEGANE II,2007,1870,1,דיזל,צרפת
Renault,MEGANE II,2007,1870,1,דיזל,צרפת
Renault,MEGANE II,2008,1870,1,דיזל,צרפת
Renault,CLIO,2019,898,0,בנזין,צרפת
Renault,CLIO 5,2019,1332,1,בנזין,צרפת
Renault,CLIO,2019,1332,1,בנזין,צרפת
Renault,CLIO,2020,1332,1,בנזין,צרפת
Renault,CLIO,2019,1332,1,בנזין,צרפת
Renault,CLIO,2020,1332,1,בנזין,צרפת
Renault,CLIO,2021,1332,1,בנזין,צרפת
Renault,CLIO,2019,1332,1,בנזין,צרפת
Renault,CLIO,2020,1332,1,בנזין,צרפת
Renault,CLIO,2021,1332,1,בנזין,צרפת
Renault,CLIO,2020,999,0,בנזין,צרפת
Renault,CLIO,2021,999,0,בנזין,צרפת
Renault,CLIO,2020,999,0,בנזין,צרפת
Renault,CLIO,2021,999,0,בנזין,צרפת
Renault,MEGANE II,2007,1461,0,דיזל,צרפת
Renault,MEGANE II,2008,1461,0,דיזל,צרפת
Renault,MEGANE II,2009,1461,0,דיזל,צרפת
Renault,CLIO 3,2007,1598,1,בנזין,צרפת
Renault,CLIO 3,2008,1598,1,בנזין,צרפת
Renault,CLIO 3,2009,1598,1,בנזין,צרפת
Renault,CLIO,2020,999,1,בנזין,צרפת
Renault,CLIO,2021,999,1,בנזין,צרפת
Renault,CLIO,2022,999,1,בנזין,צרפת
Renault,CLIO,2020,999,1,בנזין,צרפת
Renault,CLIO,2020,999,1,בנזין,צרפת
Renault,CLIO,2019,1332,1,בנזין,צרפת
Renault,CLIO,2020,1332,1,בנזין,צרפת
Renault,CLIO,2021,1332,1,בנזין,צרפת
Renault,CLIO,2020,999,1,בנזין,צרפת
Renault,CLIO,2021,999,1,בנזין,צרפת
Renault,CLIO,2020,999,0,בנזין,צרפת
Renault,CLIO,2021,999,0,בנזין,צרפת
Renault,MEGANE,2019,1461,1,דיזל,צרפת
Renault,MEGANE,2020,1461,1,דיזל,צרפת
Renault,MEGANE,2021,1461,1,דיזל,צרפת
Renault,MEGANE,2022,1461,1,דיזל,צרפת
Renault,MEGANE,2021,1461,1,דיזל,צרפת
Renault,CLIO,2021,1332,0,בנזין,צרפת
Renault,MEGANE II,2008,1598,1,בנזין,צרפת
Renault,MEGANE II,2009,1598,1,בנזין,צרפת
Renault,CLIO,2021,999,1,בנזין,צרפת
Renault,CLIO,2022,999,1,בנזין,צרפת
Renault,CLIO,2021,999,0,בנזין,צרפת
Renault,CLIO,2022,999,0,בנזין,צרפת
Renault,CLIO,2023,999,0,בנזין,צרפת
Renault,MEGANE,2021,1461,1,דיזל,צרפת
Renault,MEGANE,2022,1461,1,דיזל,צרפת
Renault,MEGANE,2022,1332,1,בנזין,צרפת
Renault,CLIO,2021,999,0,בנזין,צרפת
Renault,CLIO,2022,999,0,בנזין,צרפת
Renault,CLIO,2021,999,1,בנזין,צרפת
Renault,CLIO,2022,999,1,בנזין,צרפת
Renault,MEGANE,2021,1461,1,דיזל,צרפת
Renault,MEGANE,2022,1461,1,דיזל,צרפת
Renault,CLIO,2022,999,1,בנזין,צרפת
Renault,CLIO,2023,999,1,בנזין,צרפת
Renault,CLIO,2022,999,1,בנזין,צרפת
Renault,CLIO,2023,999,1,בנזין,צרפת
Renault,SYMBOL,2008,1598,1,בנזין,צרפת
Renault,SYMBOL,2009,1598,1,בנזין,צרפת
Renault,SYMBOL,2010,1598,1,בנזין,צרפת
Renault,CLIO,2022,999,1,בנזין,צרפת
Renault,CLIO,2023,999,1,בנזין,צרפת
Renault,CLIO,2022,999,1,בנזין,צרפת
Renault,CLIO,2022,999,0,בנזין,צרפת
Renault,CLIO,2023,999,0,בנזין,צרפת
Renault,CLIO,2022,999,1,בנזין,צרפת
Renault,CLIO,2023,999,1,בנזין,צרפת
Renault,MEGANE,2022,1461,1,דיזל,צרפת
Renault,MEGANE,2023,1461,1,דיזל,צרפת
Renault,MEGANE,2024,1461,1,דיזל,צרפת
Renault,CLIO,2022,1598,1,בנזין,צרפת
Renault,MEGANE,2022,1332,1,בנזין,צרפת
Renault,MEGANE,2022,1461,1,דיזל,צרפת
Renault,MEGANE,2023,1461,1,דיזל,צרפת
Renault,MEGANE,2022,1332,1,בנזין,צרפת
Renault,SYMBOL,2008,1598,1,בנזין,צרפת
Renault,SYMBOL,2009,1598,1,בנזין,צרפת
Renault,SYMBOL,2010,1598,1,בנזין,צרפת
Renault,MEGANE,2022,1332,1,בנזין,צרפת
Renault,MEGANE,2023,1332,1,בנזין,צרפת
Renault,MEGANE,2024,1332,1,בנזין,צרפת
Renault,MEGANE,2022,1461,1,דיזל,צרפת
Renault,MEGANE,2023,1461,1,דיזל,צרפת
Renault,CLIO,2022,999,1,בנזין,צרפת
Renault,CLIO,2023,999,1,בנזין,צרפת
Renault,CLIO,2022,999,1,בנזין,צרפת
Renault,CLIO,2023,999,1,בנזין,צרפת
Renault,MEGANE,2022,1461,1,דיזל,צרפת
Renault,MEGANE,2023,1461,1,דיזל,צרפת
Renault,MEGANE,2024,1461,1,דיזל,צרפת
Renault,MEGANE,2022,1461,1,דיזל,צרפת
Renault,MEGANE,2023,1461,1,דיזל,צרפת
Renault,MEGANE,2022,1332,1,בנזין,צרפת
Renault,MEGANE,2023,1332,1,בנזין,צרפת
Renault,MEGANE,2024,1332,1,בנזין,צרפת
Renault,MEGANE,2023,1461,1,דיזל,צרפת
Renault,MEGANE,2024,1461,1,דיזל,צרפת
Renault,MEGANE,2023,1461,1,דיזל,צרפת
Renault,MEGANE,2024,1461,1,דיזל,צרפת
Renault,CLIO 3,2009,1598,1,בנזין,צרפת
Renault,MEGANE,2023,1461,1,דיזל,צרפת
Renault,MEGANE,2024,1461,1,דיזל,צרפת
Renault,CLIO,2023,999,1,בנזין,צרפת
Renault,CLIO,2024,999,1,בנזין,צרפת
Renault,CLIO,2023,999,1,בנזין,צרפת
Renault,CLIO,2024,999,1,בנזין,צרפת
Renault,FLUENCE,2009,1598,1,בנזין,צרפת
Renault,FLUENCE,2010,1598,1,בנזין,צרפת
Renault,FLUENCE,2011,1598,1,בנזין,צרפת
Renault,FLUENCE,2012,1598,1,בנזין,צרפת
Renault,FLUENCE,2013,1598,1,בנזין,צרפת
Renault,MEGANE,2009,1598,1,בנזין,צרפת
Renault,MEGANE,2010,1598,1,בנזין,צרפת
Renault,MEGANE,2011,1598,1,בנזין,צרפת
Renault,FLUENCE,2009,1598,1,בנזין,צרפת
Renault,FLUENCE,2010,1598,1,בנזין,צרפת
Renault,FLUENCE,2011,1598,1,בנזין,צרפת
Renault,FLUENCE,2012,1598,1,בנזין,צרפת
Renault,FLUENCE,2013,1598,1,בנזין,צרפת
Renault,CLIO 3,2009,1598,1,בנזין,צרפת
Renault,CLIO 3,2010,1598,1,בנזין,צרפת
Renault,CLIO 3,2011,1598,1,בנזין,צרפת
Renault,CLIO 3,2009,1598,1,בנזין,צרפת
Renault,CLIO 3,2010,1598,1,בנזין,צרפת
Renault,CLIO 3,2011,1598,1,בנזין,צרפת
Renault,FLUENCE,2009,1598,1,בנזין,צרפת
Renault,FLUENCE,2010,1598,1,בנזין,צרפת
Renault,FLUENCE,2011,1598,1,בנזין,צרפת
Renault,MEGANE,2009,1598,1,בנזין,צרפת
Renault,MEGANE,2010,1598,1,בנזין,צרפת
Renault,MEGANE,2011,1598,1,בנזין,צרפת
Renault,CLIO 3,2010,1598,1,בנזין,צרפת
Renault,CLIO 3,2011,1598,1,בנזין,צרפת
Renault,CLIO III,2011,1598,1,בנזין,צרפת
Renault,CLIO III,2012,1598,1,בנזין,צרפת
Renault,MEGANE,2010,1598,1,בנזין,צרפת
Renault,MEGANE,2011,1598,1,בנזין,צרפת
Renault,MEGANE,2012,1598,1,בנזין,צרפת
Renault,MEGANE,2013,1598,1,בנזין,צרפת
Renault,MEGANE,2014,1598,1,בנזין,צרפת
Renault,FLUENCE,2010,1997,1,בנזין,צרפת
Renault,FLUENCE,2011,1997,1,בנזין,צרפת
Renault,FLUENCE,2012,1997,1,בנזין,צרפת
Renault,FLUENCE,2013,1997,1,בנזין,צרפת
Renault,FLUENCE,2010,1461,0,דיזל,צרפת
Renault,FLUENCE,2011,1461,0,דיזל,צרפת
Renault,FLUENCE,2012,1461,0,דיזל,צרפת
Renault,FLUENCE,2010,1461,0,דיזל,צרפת
Renault,FLUENCE,2011,1461,0,דיזל,צרפת
Renault,FLUENCE,2012,1461,0,דיזל,צרפת
Renault,FLUENCE,2010,1598,1,בנזין,צרפת
Renault,FLUENCE,2011,1598,1,בנזין,צרפת
Renault,FLUENCE,2012,1598,1,בנזין,צרפת
Renault,FLUENCE,2013,1598,1,בנזין,צרפת
Renault,FLUENCE,2010,1598,1,בנזין,צרפת
Renault,FLUENCE,2011,1598,1,בנזין,צרפת
Renault,FLUENCE,2012,1598,1,בנזין,צרפת
Renault,FLUENCE,2013,1598,1,בנזין,צרפת
Renault,CLIO III,2010,1598,1,בנזין,צרפת
Renault,CLIO III,2011,1598,1,בנזין,צרפת
Renault,CLIO III,2010,1598,1,בנזין,צרפת
Renault,CLIO III,2011,1598,1,בנזין,צרפת
Renault,CLIO III,2012,1598,1,בנזין,צרפת
Renault,CLIO III,2013,1598,1,בנזין,צרפת
Renault,MEGANE,2010,1598,1,בנזין,צרפת
Renault,MEGANE,2011,1598,1,בנזין,צרפת
